Twitter User,Texto,Fecha de Creado,Hora,Región,Número de palabras,Número de letras,App Username,Tag 
b'BIconnections',"b'RT @RichardEudes: 5 Uncommon Ways of Using Big Data in Retail https://t.co/DgdCpQ5KLX #bigdata, #businessanalytics, #retail'",b'2018-12-16',b'20',b'Belgium',b'15',b'123',b'MasterBigData',b'#BigData'
b'david martinez',b'RT @UOCuniversidad: \xf0\x9f\x93\x85 El #expertoUOC en ciencia de datos @Jordi_Conesa ser\xc3\xa1 entrevistado hoy a las 22.42h para hablar sobre #bigdata y #c\xc3\xa1n\xe2\x80\xa6',b'2018-12-16',b'20',"b'Barcelona, ESPA\xc3\x91A'",b'22',b'140',b'MasterBigData',b'#BigData'
b'Gull Ferrara',b'RT @Social_Molly: #CyberSecurity Expert Shortage [#infographic] \n\n#MI #ML #AI #IoT #Marketing #DataScience #Startup #Fintech #DL #BigData #\xe2\x80\xa6',b'2018-12-16',b'20',"b'Oslo, Norge'",b'17',b'140',b'MasterBigData',b'#BigData'
b'TechnoJeder BigData',b'RT @Jesus_Perdi: #Rob\xc3\xb3tica #BigData #InteligenciaArtificial y #IoT entre las 10 tecnolog\xc3\xadas que marcar\xc3\xa1n el turismo\xe2\x9c\x88 https://t.co/gE6pn7asz\xe2\x80\xa6',b'2018-12-16',b'20',b'India',b'16',b'140',b'MasterBigData',b'#BigData'
b'TechnoJeder BigData',"b'RT @Kreditech: As 2018 comes to a close, it is time to look back. 2018: A #BigData Year in Review https://t.co/CxD5AmGSpv via @datanami #GD\xe2\x80\xa6'",b'2018-12-16',b'20',b'India',b'24',b'140',b'MasterBigData',b'#BigData'
b'TechnoJeder BigData',"b""RT @digitarro: Impacting Insurance Company's bottom line through Big-data https://t.co/OiB7JTKDQF #bigdata #esurance #Insurance""",b'2018-12-16',b'20',b'India',b'13',b'127',b'MasterBigData',b'#BigData'
b'Yamatho Supply LLC',"b""RT @bitcoinagile: NVIDIA's $1,100 AI brain for robots goes on sale #MachineLearning #BigData #DataScience #ai #artificialintelligence #cpu\xe2\x80\xa6""",b'2018-12-16',b'20',b'Wayne PA',b'17',b'139',b'MasterBigData',b'#BigData'
b'Talend',b'Making Data Work For You: 6 Steps To Limit Bias In Your #BigData - https://t.co/WegXJD9Hmz https://t.co/XRjRSZP44b',b'2018-12-16',b'20',"b'Redwood City, CA'",b'16',b'114',b'MasterBigData',b'#BigData'
"b'Patrick Walker, MPA'","b'#Analyticship:#BI,#BigData,#Analytics:'",b'2018-12-16',b'20',"b'Washington, DC or St. Paul, MN'",b'1',b'38',b'MasterBigData',b'#BigData'
b'Mohammed Kaabar \xf0\x9f\x87\xba\xf0\x9f\x87\xb3\xf0\x9f\x91\xa8\xf0\x9f\x8f\xbc\xe2\x80\x8d\xf0\x9f\x8f\xab',b'RT @WorldTrendsInfo: #CyberSecurity #Expert #Shortage\n\n#MI #ML #AI #IoT #Marketing #DataScience #Startup #Fintech #DL #BigData #Tech #Techn\xe2\x80\xa6',b'2018-12-16',b'20',"b'Fort Collins, CO, USA'",b'17',b'140',b'MasterBigData',b'#BigData'
b'IoT Disruption',b'RT @AxellioEdge: Now You Can Run Your #Tier1 Workloads  on #HCI 2.0 - Visit our website for more info: https://t.co/DXNSf72hOt \n\n#Axellio #\xe2\x80\xa6',b'2018-12-16',b'20',"b'Texas, USA'",b'22',b'140',b'MasterBigData',b'#BigData'
b'Georgios Fradelos',"b'Invest in #bigdata with the help of GF-ACCORD technologies created by Georgios Fradelos, PhD @GFradelos\xe2\x80\xa6 https://t.co/TIeDvUzbn1'",b'2018-12-16',b'20',"b'Geneva, Switzerland'",b'16',b'128',b'MasterBigData',b'#BigData'
b'A bunch of data',b'Adafruit Weekly Editorial Round-Up: December 9th \xe2\x80\x93 December 15th https://t.co/XnsCWwcVhS #IoT #automation\xe2\x80\xa6 https://t.co/R6ZzcCx4yi',b'2018-12-16',b'20',b'None',b'13',b'130',b'MasterBigData',b'#BigData'
b'Osman O\xc4\x9fuz',b'RT @TheFuturist007: Scientists created a robot capable of solving a rubiks cube in 0.38 SECONDS beating the fastest human at 4.59 seconds.\xe2\x80\xa6',b'2018-12-16',b'20',"b'Istanbul, Turkey'",b'22',b'139',b'MasterBigData',b'#BigData'
b'Santchi',b'RT @WorldTrendsInfo: #CyberSecurity #Expert #Shortage\n\n#MI #ML #AI #IoT #Marketing #DataScience #Startup #Fintech #DL #BigData #Tech #Techn\xe2\x80\xa6',b'2018-12-16',b'20',b'Wirral',b'17',b'140',b'MasterBigData',b'#BigData'
b'Chris Clarkson',b'RT @MikeQuindazzi: Smart Speakers aim unlock the #SmartHome &gt;&gt;&gt; @StatistaCharts via @MikeQuindazzi &gt;&gt;&gt; #IoT #VirtualAssistant #AI #Machinel\xe2\x80\xa6',b'2018-12-16',b'20',"b'New York, NY'",b'17',b'158',b'MasterBigData',b'#BigData'
b'Mohammed Kaabar \xf0\x9f\x87\xba\xf0\x9f\x87\xb3\xf0\x9f\x91\xa8\xf0\x9f\x8f\xbc\xe2\x80\x8d\xf0\x9f\x8f\xab',"b'RT @SpirosMargaris: 2019 #Predictions from \n\n#Robotics, #Automation and #AI Industry Experts \n\nhttps://t.co/Ie26IWYROc #fintech #insurtech\xe2\x80\xa6'",b'2018-12-16',b'20',"b'Fort Collins, CO, USA'",b'14',b'139',b'MasterBigData',b'#BigData'
b'Datacenter World',b'RT @CloudExpo: Sponsorship Opportunities Open !\n\nhttps://t.co/35fna7rBtC\n\n#BigData #DataScience #Analytics #Serverless #DataCenter #Cloud #\xe2\x80\xa6',b'2018-12-16',b'20',b'Irel',b'14',b'140',b'MasterBigData',b'#BigData'
"b'Patrick Walker, MPA'","b'#Analyticship:#BI,#BigData,#Analytics:'",b'2018-12-16',b'20',"b'Washington, DC or St. Paul, MN'",b'1',b'38',b'MasterBigData',b'#BigData'
b'Mohammed Kaabar \xf0\x9f\x87\xba\xf0\x9f\x87\xb3\xf0\x9f\x91\xa8\xf0\x9f\x8f\xbc\xe2\x80\x8d\xf0\x9f\x8f\xab',"b'RT @GOGLINJF: Top 10 Drivers, Barriers and Skills for #DigitalTransformation via @antgrasso #Digital #numerique #TransfoNum #Management #Ma\xe2\x80\xa6'",b'2018-12-16',b'20',"b'Fort Collins, CO, USA'",b'17',b'140',b'MasterBigData',b'#BigData'
b'Roaring Brain',b'RT @abunchofdata: Adafruit Weekly Editorial Round-Up: December 9th \xe2\x80\x93 December 15th https://t.co/XnsCWwcVhS #IoT #automation #technology #AI\xe2\x80\xa6',b'2018-12-16',b'20',b'None',b'16',b'140',b'MasterBigData',b'#BigData'
b'Barry Wilber',b'We are looking for an outstanding #Data #Engineer who can help change the game by housing and organizing the data f\xe2\x80\xa6 https://t.co/bFyVQ74eix',b'2018-12-16',b'20',"b'\xc3\x9cT: 47.253129,-122.442776'",b'22',b'140',b'MasterBigData',b'#BigData'
b'GRN Seattle',b'We are looking for an outstanding #Data #Engineer who can help change the game by housing and organizing the data f\xe2\x80\xa6 https://t.co/1ZOomfMiP9',b'2018-12-16',b'20',"b'Seattle, WA'",b'22',b'140',b'MasterBigData',b'#BigData'
b'Santchi',b'RT @CloudExpo: Sponsorship Opportunities Open !\n\nhttps://t.co/35fna7rBtC\n\n#BigData #DataScience #Analytics #Serverless #DataCenter #Cloud #\xe2\x80\xa6',b'2018-12-16',b'20',b'Wirral',b'14',b'140',b'MasterBigData',b'#BigData'
b'Vladimer Botsvadze\xf0\x9f\x9a\x80\xf0\x9f\x8c\x8e',"b'RT @VladoBotsvadze: Even CEOs are at risk of being replaced by machines. \xe2\x80\x94Jack Ma, CEO Alibaba #AI #fintech #IoT #robots #datascience #bloc\xe2\x80\xa6'",b'2018-12-16',b'20',b'NYC | London | Dubai | Shanghai',b'22',b'140',b'MasterBigData',b'#BigData'
b'Vladimer Botsvadze\xf0\x9f\x9a\x80\xf0\x9f\x8c\x8e',b'RT @VladoBotsvadze: The future of work with humans and machines. #AI #fintech #IoT #robots #datascience #blockchain #bigdata #machinelearni\xe2\x80\xa6',b'2018-12-16',b'20',b'NYC | London | Dubai | Shanghai',b'18',b'140',b'MasterBigData',b'#BigData'
"b'Patrick Walker, MPA'","b'#Analyticship:#BI,#BigData,#Analytics:'",b'2018-12-16',b'20',"b'Washington, DC or St. Paul, MN'",b'1',b'38',b'MasterBigData',b'#BigData'
b'Vladimer Botsvadze\xf0\x9f\x9a\x80\xf0\x9f\x8c\x8e',b'RT @VladoBotsvadze: Just 60 #robots run this #Alibaba warehouse in #China. #AI #fintech #IoT #datascience #blockchain #bigdata #machinelear\xe2\x80\xa6',b'2018-12-16',b'20',b'NYC | London | Dubai | Shanghai',b'18',b'140',b'MasterBigData',b'#BigData'
b'Vladimer Botsvadze\xf0\x9f\x9a\x80\xf0\x9f\x8c\x8e',b'RT @VladoBotsvadze: Top 100 most promising #AI #startups globally grouped by sector by @FortuneMagazine. #fintech #IoT #robots #datascience\xe2\x80\xa6',b'2018-12-16',b'20',b'NYC | London | Dubai | Shanghai',b'18',b'140',b'MasterBigData',b'#BigData'
b'DeepRobotics',b'RT @andi_staub: Leveraging #Blockchain for Global Good \n\n#fintech #insurtech #Agenda2030 #Sustainability #AI #FinancialInclusion #BigData @\xe2\x80\xa6',b'2018-12-16',b'20',"b'London, England'",b'15',b'140',b'MasterBigData',b'#BigData'
b'99% Sim',"b""RT @MotorcycleTwitt: Top story: @hudson_chatbots: '#CyberSecurity Expert Shortage [#infographic] \n\n#MI #ML #AI #IoT #Marketing #DataScience\xe2\x80\xa6""",b'2018-12-16',b'20',b'Cyprus\xf0\x9f\x87\xa8\xf0\x9f\x87\xbe',b'15',b'140',b'MasterBigData',b'#BigData'
b'Ted Malone',b'RT @datascigeek: Smart-Gaze: AI powered coding for efficient Eye Tracking https://t.co/LM2yjrx3Ck #DataScience #BigData',b'2018-12-16',b'20',"b'\xc3\x9cT: 47.676597,-122.336268'",b'13',b'119',b'MasterBigData',b'#BigData'
b'Saroj Humagain',b'RT @rzembo: \xe2\x80\x9cProcessing Time Series Data in Real-Time with InfluxDB and Structured Streaming\xe2\x80\x9d\n\n#DataScience #BigData #MachineLearning via @\xe2\x80\xa6',b'2018-12-16',b'20',b'Nepal',b'18',b'140',b'MasterBigData',b'#BigData'
b'Mohammed Kaabar \xf0\x9f\x87\xba\xf0\x9f\x87\xb3\xf0\x9f\x91\xa8\xf0\x9f\x8f\xbc\xe2\x80\x8d\xf0\x9f\x8f\xab',b'RT @Social_Molly: #IoT in Organizations [#infographic via @IIoT_World\n\n#Industry40 #IIoT #CyberSecurity #Analytics #Coud #BigData #AI\n#Arti\xe2\x80\xa6',b'2018-12-16',b'20',"b'Fort Collins, CO, USA'",b'16',b'140',b'MasterBigData',b'#BigData'
b'Hans Kristiansen',b'Join us for Webinar - Power BI Folders https://t.co/r1ZguLzDLy #powerbi #powerapps #microsoftflow #microsoft #azure\xe2\x80\xa6 https://t.co/joJks2HDpZ',b'2018-12-16',b'20',b'Power BI for Office 365',b'15',b'140',b'MasterBigData',b'#BigData'
b'Ashot Nalbandyan',"b""RT @reach2ratan: Binance Labs Launches 8 #Blockchain Projects To Solve The Industry's Biggest Challenges \n\nhttps://t.co/M0AvnGwiq5\n\n#Fintec\xe2\x80\xa6""",b'2018-12-16',b'20',"b'Jax,FL'",b'16',b'140',b'MasterBigData',b'#BigData'
b'Avrohom Gottheil',b'RT @CRudinschi: How IoT Applications are Reshaping #Manufacturing https://t.co/01r1xd5t08 @MachineMetrics  \n#IioT #Industry40 #digitaltrans\xe2\x80\xa6',b'2018-12-16',b'20',"b'Spring Valley, NY'",b'13',b'140',b'MasterBigData',b'#BigData'
b'Hakan Ataba\xc5\x9f',b'Te\xc5\x9fekk\xc3\xbcrler @IBM #bigdata #hadoop #casandra #IBM #BigDataAnalytics #2018 https://t.co/DME4G3oTLa',b'2018-12-16',b'20',b'France',b'9',b'96',b'MasterBigData',b'#BigData'
b'Krave/ JUPITER',b'RT @Startup_Nerd: Managing Medical #Data on The #Blockchain. #Fintech #Crypto #Cryptocurrency #Healthcare #Healthtech #BigData By @gemhq Vi\xe2\x80\xa6',b'2018-12-16',b'20',b'None',b'17',b'140',b'MasterBigData',b'#BigData'
b'Molly King',b'RT @Softnet_Search: #Infographic \xf0\x9f\x91\x8c: State of the #IPO market in 2018 &gt;&gt; largest #unicorns &gt;&gt; #ridesharing leaders &gt;&gt; and more https://t.co/\xe2\x80\xa6',b'2018-12-16',b'20',"b'Alpharetta, GA'",b'21',b'158',b'MasterBigData',b'#BigData'
b'SimiPlexTechnologies',b'RT @CRudinschi: How IoT Applications are Reshaping #Manufacturing https://t.co/01r1xd5t08 @MachineMetrics  \n#IioT #Industry40 #digitaltrans\xe2\x80\xa6',b'2018-12-16',b'20',"b'New York, USA'",b'13',b'140',b'MasterBigData',b'#BigData'
b'Aida Banesa Rocha',b'Los especialistas en #BigData ser\xc3\xa1n los profesionales m\xc3\xa1s demandados en el sector del #MarketingDigital durante el\xe2\x80\xa6 https://t.co/TfluIEq3Zp',b'2018-12-16',b'20',b'None',b'17',b'139',b'MasterBigData',b'#BigData'
b'Provision IT',b'RT @OsowoIAM: Artificial Intelligence and The #CEO: Why Every Company Must Become An #AI Company\n\n#DigitalTransformation #Innovation #BigDa\xe2\x80\xa6',b'2018-12-16',b'20',b'Melbourne Australia',b'18',b'140',b'MasterBigData',b'#BigData'
b'Osowo IAM',b'RT @KirkDBorne: The Hundred-Page #MachineLearning Book\nhttps://t.co/amap3fg5ky #abdsc #BigData #AI #DataScience\n\nChapters:\n1: Intro\n2: Nota\xe2\x80\xa6',b'2018-12-16',b'20',b'#PHCity #Nigeria #Global',b'16',b'140',b'MasterBigData',b'#BigData'
b'Gull Ferrara',b'RT @IainLJBrown: Pentagon says U.S. military losing its advantage with artificial intelligence - Colorado Springs Gazette\n\nRead more here:\xe2\x80\xa6',b'2018-12-16',b'20',"b'Oslo, Norge'",b'19',b'139',b'MasterBigData',b'#BigData'
b'Mahavira Paris',b'RT @IainLJBrown: A core skill for data scientists? Being a good listener. #DataScience #MachineLearning #DeepLearning #NLP #Robots #AI #IoT\xe2\x80\xa6',b'2018-12-16',b'20',"b'Bengaluru South, India'",b'19',b'140',b'MasterBigData',b'#BigData'
b'Paul Robertson',b'RT @IainLJBrown: Data science needs to embrace African context and work for greater good - IT News Africa\n\nRead more here: https://t.co/DyG\xe2\x80\xa6',b'2018-12-16',b'20',"b'London, England'",b'22',b'140',b'MasterBigData',b'#BigData'
b'NoSQL',"b'RT @IT_CIO_Trends: Ericsson, SK Telecom and Qualcomm collaborate to break 5G barriers https://t.co/H6GhhbiCds #CIO #itnews #Cloud #BigData\xe2\x80\xa6'",b'2018-12-16',b'20',b'None',b'17',b'139',b'MasterBigData',b'#BigData'
b'Mallory Wechsler',b'RT @IainLJBrown: Making Smarter Homes and Comfortable lives - Real Estate and Advanced Technology - Entrepreneur\n\nRead more here: https://t\xe2\x80\xa6',b'2018-12-16',b'20',"b'New York, USA'",b'20',b'140',b'MasterBigData',b'#BigData'
b'Nick Payne',b'RT @IainLJBrown: Making Smarter Homes and Comfortable lives - Real Estate and Advanced Technology - Entrepreneur\n\nRead more here: https://t\xe2\x80\xa6',b'2018-12-16',b'20',"b'Hillingdon, London'",b'20',b'140',b'MasterBigData',b'#BigData'
b'reshama',b'RT @swastie: CEO panel on 2019:The year of AIOPs. Join Kunal Agarwal @evankaplan @ashimmy @dave_f_link #devops #aiops #bigdata #artificiali\xe2\x80\xa6',b'2018-12-16',b'20',b'Bangalore',b'19',b'140',b'MasterBigData',b'#BigData'
b'NoSQL',"b'RT @iamjony94: 10,897 Growth Hackers Recommend Their Favorite Marketing Tools &amp; Resources https://t.co/FWBU9bHJgc #socialmedia #digitalmark\xe2\x80\xa6'",b'2018-12-16',b'20',b'None',b'15',b'144',b'MasterBigData',b'#BigData'
b'Sebastian Schwiers',b'AI is real...and can help your business grow. So can analytics. #BigData #Analytics #SAS #SQL\xe2\x80\xa6 https://t.co/bvLvxn3RR6',b'2018-12-16',b'20',b'NRW',b'16',b'118',b'MasterBigData',b'#BigData'
b'AI Business Directory',b'RT @jenipherzjw: Open location platform is unlocking the potential of integrated smart #technologies and unleashing the values of #IoT and\xe2\x80\xa6',b'2018-12-16',b'20',b'United States',b'20',b'139',b'MasterBigData',b'#BigData'
b'NoSQL',b'RT @IoTBigDataJobs: Your next big chance... =&gt; Client Services Representative - HelpDesk Internship https://t.co/M7YJDEAhTD #bigdata #iot #\xe2\x80\xa6',b'2018-12-16',b'20',b'None',b'17',b'143',b'MasterBigData',b'#BigData'
b'Kees denHartigh',b'The latest Best of Analytics #Bigdata #AI and the Cloud! https://t.co/l6wQ2y44Qe Thanks to @AsOne @LookerData @MieleMediaInc',b'2018-12-16',b'20',"b'53.528003,-113.585664'",b'16',b'124',b'MasterBigData',b'#BigData'
b'NoSQL',b'RT @reach2ratan: EU Parliament Calls for Action on #Blockchain Adoption in Trade \n\nvia - @CoinDesk https://t.co/6fUmyeoWmM\n\n#Fintech #crypt\xe2\x80\xa6',b'2018-12-16',b'20',b'None',b'18',b'140',b'MasterBigData',b'#BigData'
b'ActiveState',b'Catch our #tensorflow #machinelearning #webinar replay with #Intel Artificial Intelligence Group. Watch now:\xe2\x80\xa6 https://t.co/EkhR258swQ',b'2018-12-16',b'20',"b'Vancouver, BC'",b'14',b'133',b'MasterBigData',b'#BigData'
b'Jobs In BigData',"b'Cloud Architect - Sanchez Oil and Gas ( Houston, TX, USA )  - [ \xf0\x9f\x93\x8b More Info  https://t.co/CTDnPALqUc ] #BigData\xe2\x80\xa6 https://t.co/JHbh4HyeWP'",b'2018-12-16',b'20',b'United Kingdom',b'21',b'136',b'MasterBigData',b'#BigData'
b'NoSQL',b'RT @datascigeek: The Chief language for BlockChain: JavaScript https://t.co/4ATlhpJnX3 #DataScience #BigData',b'2018-12-16',b'20',b'None',b'11',b'108',b'MasterBigData',b'#BigData'
b'Hector Del Castillo',"b'Special thanks to @MemSQL the #NoLimitsDatabase, for sponsoring #BIDC #Meetup, Oct 2018. View slides --&gt;\xe2\x80\xa6 https://t.co/M8iwKi33Rj'",b'2018-12-16',b'20',b'None',b'16',b'132',b'MasterBigData',b'#BigData'
b'Shift Sight',"b'""Your attention ultimately directs your thoughts, words, actions, habits, character, and destiny.""  It should not b\xe2\x80\xa6 https://t.co/q8niYoSXAs'",b'2018-12-16',b'20',"b'Cary, NC'",b'17',b'140',b'MasterBigData',b'#BigData'
b'NoSQL',b'RT @AVSGroupAG: We create clever new Security Operation Centers workplaces with smart #controlrooms and HD indoor #Intelliscreen #askus sol\xe2\x80\xa6',b'2018-12-16',b'20',b'None',b'19',b'140',b'MasterBigData',b'#BigData'
b'Mr Data Scientist',b'RT @abunchofdata: Adafruit Weekly Editorial Round-Up: December 9th \xe2\x80\x93 December 15th https://t.co/XnsCWwcVhS #IoT #automation #technology #AI\xe2\x80\xa6',b'2018-12-16',b'20',"b'Melbourne, Victoria'",b'16',b'140',b'MasterBigData',b'#BigData'
b'Jobs In BigData',"b'Lead Research &amp; Development Technician - BEPC, Inc. ( Tempe, AZ, USA )  - [ \xf0\x9f\x93\x8b More Info  https://t.co/56Z0AaKubK ]\xe2\x80\xa6 https://t.co/P6rhfWispE'",b'2018-12-16',b'20',b'United Kingdom',b'21',b'143',b'MasterBigData',b'#BigData'
"b'Iain Brown, PhD'",b'What K-12 Students Should Know About Artificial Intelligence - Forbes\n\nRead more here: https://t.co/0SINWrGG9S\xe2\x80\xa6 https://t.co/LwmyvZhNZh',b'2018-12-16',b'20',b'London',b'15',b'135',b'MasterBigData',b'#BigData'
b'MoneyHealth &Finance',"b""Ten years on, Fed's long, strange, trip to zero redefined central banking By Howard Schneider WASHINGTON, Dec 16 (R\xe2\x80\xa6 https://t.co/S4E586pYbP""",b'2018-12-16',b'20',b'USA/Canada/UK',b'20',b'140',b'MasterBigData',b'#BigData'
"b'Iain Brown, PhD'",b'How China Is Dominating Artificial Intelligence - Forbes\n\nRead more here: https://t.co/uoJDe1XJSo\xe2\x80\xa6 https://t.co/f8CiMnN1j7',b'2018-12-16',b'20',b'London',b'13',b'122',b'MasterBigData',b'#BigData'
b'ARNE-Solutions',b'What You Need to Do to Have a Career in Big Data - insideBIGDATA https://t.co/q9NG98B1p0 #bigdata',b'2018-12-16',b'20',"b'Indore, India'",b'16',b'97',b'MasterBigData',b'#BigData'
b'NoSQL',b'RT @AVSGroupAG: We create clever #mycontrol Touch Panel workplaces with smart #controlrooms and HD indoor #Intelliscreen #askus solutions f\xe2\x80\xa6',b'2018-12-16',b'20',b'None',b'19',b'140',b'MasterBigData',b'#BigData'
b'IoT For All',"b'From reducing administrative inefficiencies to improving premium calculation, #IoMT will transform the relationship\xe2\x80\xa6 https://t.co/iiruwaIOEx'",b'2018-12-16',b'20',b'United States',b'14',b'140',b'MasterBigData',b'#BigData'
b'FederICO Santa Maria II',b'RT @TopCyberNews: Science for Society. #MegaTrends\n\nAnother futuristic restaurant in #China is integrating the increasingly popular cashier\xe2\x80\xa6',b'2018-12-16',b'20',b'Online',b'17',b'140',b'MasterBigData',b'#BigData'
b'Cool Python',b'RT @ActiveState: Catch our #tensorflow #machinelearning #webinar replay with #Intel Artificial Intelligence Group. Watch now: https://t.co/\xe2\x80\xa6',b'2018-12-16',b'20',"b'Brighton & Hove, UK'",b'16',b'140',b'MasterBigData',b'#BigData'
b'NoSQL',b'RT @BotCore_AI: How #Chatbots Skyrocket The Adoption of Your #BusinessIntelligence \nhttps://t.co/eFLZBshLjw\n\n#BI #Analytics #DataAnalytics\xe2\x80\xa6',b'2018-12-16',b'20',b'None',b'14',b'139',b'MasterBigData',b'#BigData'
b'Jobs In BigData',b'Middle School Coordinator of Restorative Practices - String Theory Schools - [ \xe2\x9e\xa1 https://t.co/XbI1CDMdr0 ] #BigData\xe2\x80\xa6 https://t.co/VCaKpPCPB8',b'2018-12-16',b'20',b'United Kingdom',b'17',b'140',b'MasterBigData',b'#BigData'
b'AKDM bot!',"b""RT @chidambara09: Vicky Pattison puts on brave face as she heads to sister's hen do  https://t.co/bith6QODDf @DailyMailCeleb \n#BiggBuzz #bi\xe2\x80\xa6""",b'2018-12-16',b'20',b'United States',b'19',b'140',b'MasterBigData',b'#BigData'
b'NoSQL',"b'RT @HubBucket: \xe2\x9c\xa8Want to Partner with Big #Pharma? \n\n\xe2\x9c\x8d\xf0\x9f\x8f\xbdTake this Expert Advice from Ed Miseta, Chief Editor, @ClinicalLeader1 \n\n\xf0\x9f\x96\xa5\xef\xb8\x8fhttps://t.\xe2\x80\xa6'",b'2018-12-16',b'20',b'None',b'19',b'140',b'MasterBigData',b'#BigData'
b'Eric',b'RT @IainLJBrown: How China Is Dominating Artificial Intelligence - Forbes\n\nRead more here: https://t.co/uoJDe1XJSo\n\n#ArtificialIntelligence\xe2\x80\xa6',b'2018-12-16',b'20',b'Canada PQ',b'15',b'140',b'MasterBigData',b'#BigData'
b'Jobs In BigData',"b'Training Specialist [18-01950] - Advanced Technology Solutions, Inc - [ \xf0\x9f\x93\x8b More Info  https://t.co/quHlIVE2bU ]\xe2\x80\xa6 https://t.co/DUqfkIYLF4'",b'2018-12-16',b'20',b'United Kingdom',b'16',b'135',b'MasterBigData',b'#BigData'
b'NoSQL',b'RT @IrenaTadic1: The impact of artificial intelligence on international trade\n\n#ArtificialIntelligence #DataScience #MachineLearning #BigDa\xe2\x80\xa6',b'2018-12-16',b'20',b'None',b'14',b'140',b'MasterBigData',b'#BigData'
